Material,Diameter_Inch,Roughness_mm,Pressure_PSI,Flow_LPM,Leaked_Flag
DCIP,12.0,0.26,68.23,6644.7,0
DCIP,12.0,0.26,66.88,6439.1,0
DCIP,12.0,0.26,67.03,6494.9,0
DCIP,12.0,0.26,67.45,6234.8,0
DCIP,12.0,0.26,68.33,6416.3,0
DCIP,12.0,0.26,67.88,6235.4,0
DCIP,12.0,0.26,68.37,7143.6,0
DCIP,12.0,0.26,67.7,6488.6,0
DCIP,12.0,0.26,68.23,6682.1,0
DCIP,12.0,0.26,67.01,7037.8,0
DCIP,12.0,0.26,68.44,6519.7,0
DCIP,12.0,0.26,67.44,6438.0,0
DCIP,12.0,0.26,67.15,6561.5,0
DCIP,12.0,0.26,67.36,6491.5,0
DCIP,12.0,0.26,67.49,7208.5,0
DCIP,12.0,0.26,67.36,6275.2,0
DCIP,12.0,0.26,67.05,6684.2,0
DCIP,12.0,0.26,67.1,6045.5,0
DCIP,12.0,0.26,67.81,7702.2,0
DCIP,12.0,0.26,67.53,6832.1,0
DCIP,12.0,0.26,68.45,6814.0,0
DCIP,12.0,0.26,67.51,6528.4,0
DCIP,12.0,0.26,66.93,5936.8,0
DCIP,12.0,0.26,67.5,6333.2,0
DCIP,12.0,0.26,67.0,7272.3,0
DCIP,12.0,0.26,67.93,6843.9,0
DCIP,12.0,0.26,66.92,6866.3,0
DCIP,12.0,0.26,68.08,6566.0,0
DCIP,12.0,0.26,67.48,6621.2,0
DCIP,12.0,0.26,67.74,6485.3,0
DCIP,12.0,0.26,67.19,6246.9,0
DCIP,12.0,0.26,67.62,6644.0,0
DCIP,12.0,0.26,66.56,6266.2,0
DCIP,12.0,0.26,67.8,6996.7,0
DCIP,12.0,0.26,68.11,7162.8,0
DCIP,12.0,0.26,67.45,5801.7,0
DCIP,12.0,0.26,67.79,5794.6,0
DCIP,12.0,0.26,67.69,6439.1,0
DCIP,12.0,0.26,66.73,5767.1,0
DCIP,12.0,0.26,67.26,6586.8,0
DCIP,12.0,0.26,67.36,6601.7,0
DCIP,12.0,0.26,67.33,6990.5,0
DCIP,12.0,0.26,67.83,7281.8,0
DCIP,12.0,0.26,67.88,6028.8,0
DCIP,12.0,0.26,67.72,6908.5,0
DCIP,12.0,0.26,67.88,7056.7,0
DCIP,12.0,0.26,67.46,6723.6,0
DCIP,12.0,0.26,67.25,6560.8,0
DCIP,12.0,0.26,66.24,6469.1,0
DCIP,12.0,0.26,67.67,6317.4,0
DCIP,12.0,0.26,67.94,7221.0,0
DCIP,12.0,0.26,67.03,6681.3,0
DCIP,12.0,0.26,67.3,6133.4,0
DCIP,12.0,0.26,67.84,5729.9,0
DCIP,12.0,0.26,66.99,6755.7,0
DCIP,12.0,0.26,65.55,6530.2,0
DCIP,12.0,0.26,67.22,6467.3,0
DCIP,12.0,0.26,68.18,7041.2,0
DCIP,12.0,0.26,67.19,6711.8,0
DCIP,12.0,0.26,67.99,6528.7,0
DCIP,12.0,0.26,66.32,6692.8,0
DCIP,12.0,0.26,67.62,6995.7,0
DCIP,12.0,0.26,68.26,6643.5,0
DCIP,12.0,0.26,67.06,6558.6,0
DCIP,12.0,0.26,66.93,6805.2,0
DCIP,12.0,0.26,67.82,6515.3,0
DCIP,12.0,0.26,67.46,6560.1,0
DCIP,12.0,0.26,67.78,5852.2,0
DCIP,12.0,0.26,67.68,6991.1,0
DCIP,12.0,0.26,66.81,6469.2,0
DCIP,12.0,0.26,66.84,6501.9,0
DCIP,12.0,0.26,67.09,6270.8,0
DCIP,12.0,0.26,67.89,6633.8,0
DCIP,12.0,0.26,67.85,6425.9,0
DCIP,12.0,0.26,67.48,6287.2,0
DCIP,12.0,0.26,66.74,6362.4,0
DCIP,12.0,0.26,67.46,6162.6,0
DCIP,12.0,0.26,68.03,6417.6,0
DCIP,12.0,0.26,68.37,7053.4,0
DCIP,12.0,0.26,67.66,6178.3,0
DCIP,12.0,0.26,67.57,6470.5,0
DCIP,12.0,0.26,67.42,6639.6,0
DCIP,12.0,0.26,67.68,6802.4,0
DCIP,12.0,0.26,68.45,6400.7,0
DCIP,12.0,0.26,67.17,6651.1,0
DCIP,12.0,0.26,67.54,6249.2,0
DCIP,12.0,0.26,66.34,6749.4,0
DCIP,12.0,0.26,67.12,6463.9,0
DCIP,12.0,0.26,67.84,6708.0,0
DCIP,12.0,0.26,67.01,6716.6,0
DCIP,12.0,0.26,65.86,6375.2,0
DCIP,12.0,0.26,67.98,6466.2,0
DCIP,12.0,0.26,67.57,6455.8,0
DCIP,12.0,0.26,67.76,6716.9,0
DCIP,12.0,0.26,68.03,6511.4,0
DCIP,12.0,0.26,67.74,6591.8,0
DCIP,12.0,0.26,67.3,5764.6,0
DCIP,12.0,0.26,67.44,6478.6,0
DCIP,12.0,0.26,67.77,6988.9,0
DCIP,12.0,0.26,67.57,6394.0,0
DCIP,12.0,0.26,67.69,6897.3,0
DCIP,12.0,0.26,68.53,7183.3,0
DCIP,12.0,0.26,66.59,6363.8,0
DCIP,12.0,0.26,67.34,6839.7,0
DCIP,12.0,0.26,67.48,6944.9,0
DCIP,12.0,0.26,66.48,6260.7,0
DCIP,12.0,0.26,67.48,6656.3,0
DCIP,12.0,0.26,68.31,6424.7,0
DCIP,12.0,0.26,67.49,6580.6,0
DCIP,12.0,0.26,67.51,7077.0,0
DCIP,12.0,0.26,67.92,6460.1,0
DCIP,12.0,0.26,67.98,6953.0,0
DCIP,12.0,0.26,67.55,6462.8,0
DCIP,12.0,0.26,67.75,6578.3,0
DCIP,12.0,0.26,67.23,7208.9,0
DCIP,12.0,0.26,67.61,6929.8,0
DCIP,12.0,0.26,68.15,7002.0,0
DCIP,12.0,0.26,67.38,6191.9,0
DCIP,12.0,0.26,67.77,6037.4,0
DCIP,12.0,0.26,67.38,6525.3,0
DCIP,12.0,0.26,67.64,6837.4,0
DCIP,12.0,0.26,66.16,6195.7,0
DCIP,12.0,0.26,67.04,6781.1,0
DCIP,12.0,0.26,68.36,7135.8,0
DCIP,12.0,0.26,68.0,6601.3,0
DCIP,12.0,0.26,68.37,6684.8,0
DCIP,12.0,0.26,67.97,6565.5,0
DCIP,12.0,0.26,67.53,6737.3,0
DCIP,12.0,0.26,68.47,6608.3,0
DCIP,12.0,0.26,68.77,6140.9,0
DCIP,12.0,0.26,67.88,6546.0,0
DCIP,12.0,0.26,66.88,6089.8,0
DCIP,12.0,0.26,66.97,6400.6,0
DCIP,12.0,0.26,67.0,6921.8,0
DCIP,12.0,0.26,67.73,7008.7,0
DCIP,12.0,0.26,68.04,6243.8,0
DCIP,12.0,0.26,67.71,6414.8,0
DCIP,12.0,0.26,67.23,6764.2,0
DCIP,12.0,0.26,67.2,6572.1,0
DCIP,12.0,0.26,67.33,6547.3,0
DCIP,12.0,0.26,66.73,6381.3,0
DCIP,12.0,0.26,67.67,6765.9,0
DCIP,12.0,0.26,68.38,5703.2,0
DCIP,12.0,0.26,67.93,6406.0,0
DCIP,12.0,0.26,67.64,6837.9,0
DCIP,12.0,0.26,67.13,6294.4,0
DCIP,12.0,0.26,66.96,6396.6,0
DCIP,12.0,0.26,67.23,6371.6,0
DCIP,12.0,0.26,67.31,6072.1,0
DCIP,12.0,0.26,67.76,7036.8,0
DCIP,12.0,0.26,67.84,6529.6,0
DCIP,12.0,0.26,67.53,6738.2,0
DCIP,12.0,0.26,68.05,7065.8,0
DCIP,12.0,0.26,67.54,6854.6,0
DCIP,12.0,0.26,66.74,6389.1,0
DCIP,12.0,0.26,68.25,6828.3,0
DCIP,12.0,0.26,67.71,6828.1,0
DCIP,12.0,0.26,67.84,6666.1,0
DCIP,12.0,0.26,67.2,7335.8,0
DCIP,12.0,0.26,67.61,6485.4,0
DCIP,12.0,0.26,67.1,6179.9,0
DCIP,12.0,0.26,67.56,6749.7,0
DCIP,12.0,0.26,67.65,6841.3,0
DCIP,12.0,0.26,66.75,6567.4,0
DCIP,12.0,0.26,67.28,6396.7,0
DCIP,12.0,0.26,67.2,7151.0,0
DCIP,12.0,0.26,66.67,7012.5,0
DCIP,12.0,0.26,68.01,6622.8,0
DCIP,12.0,0.26,67.36,6468.6,0
DCIP,12.0,0.26,66.97,6499.0,0
DCIP,12.0,0.26,67.32,6056.1,0
DCIP,12.0,0.26,66.84,6612.5,0
DCIP,12.0,0.26,66.9,5963.9,0
DCIP,12.0,0.26,68.07,6542.3,0
DCIP,12.0,0.26,67.3,6662.6,0
DCIP,12.0,0.26,67.97,6647.7,0
DCIP,12.0,0.26,66.71,6599.3,0
DCIP,12.0,0.26,67.4,6484.3,0
DCIP,12.0,0.26,67.66,6807.9,0
DCIP,12.0,0.26,68.16,5914.1,0
DCIP,12.0,0.26,67.29,6271.1,0
DCIP,12.0,0.26,67.38,6434.5,0
DCIP,12.0,0.26,67.71,5791.3,0
DCIP,12.0,0.26,68.11,6452.3,0
DCIP,12.0,0.26,67.23,6586.4,0
DCIP,12.0,0.26,67.3,6449.5,0
DCIP,12.0,0.26,67.9,6733.4,0
DCIP,12.0,0.26,67.72,6384.5,0
DCIP,12.0,0.26,67.56,6797.7,0
DCIP,12.0,0.26,67.78,6482.8,0
DCIP,12.0,0.26,67.33,6873.1,0
DCIP,12.0,0.26,68.62,6594.8,0
DCIP,12.0,0.26,67.08,6772.8,0
DCIP,12.0,0.26,67.21,6294.2,0
DCIP,12.0,0.26,67.89,6186.5,0
DCIP,12.0,0.26,67.46,6800.1,0
DCIP,12.0,0.26,67.7,7213.4,0
DCIP,12.0,0.26,67.4,6599.2,0
DCIP,12.0,0.26,66.85,6699.0,0
DCIP,12.0,0.26,66.9,6327.9,0
DCIP,12.0,0.26,67.7,6170.4,0
DCIP,12.0,0.26,66.37,6289.6,0
DCIP,12.0,0.26,67.98,6444.6,0
DCIP,12.0,0.26,68.24,6460.1,0
DCIP,12.0,0.26,66.58,6578.3,0
DCIP,12.0,0.26,67.73,7370.2,0
DCIP,12.0,0.26,67.48,6741.1,0
DCIP,12.0,0.26,66.17,6566.2,0
DCIP,12.0,0.26,67.55,6148.1,0
DCIP,12.0,0.26,67.66,5908.8,0
DCIP,12.0,0.26,67.73,6445.4,0
DCIP,12.0,0.26,67.76,6454.8,0
DCIP,12.0,0.26,67.34,6676.7,0
DCIP,12.0,0.26,67.01,6456.6,0
DCIP,12.0,0.26,68.37,6174.4,0
DCIP,12.0,0.26,66.48,6468.1,0
DCIP,12.0,0.26,67.64,6191.5,0
DCIP,12.0,0.26,67.82,7183.6,0
DCIP,12.0,0.26,67.24,6384.8,0
DCIP,12.0,0.26,67.07,6172.1,0
DCIP,12.0,0.26,68.39,6063.4,0
DCIP,12.0,0.26,67.55,6718.8,0
DCIP,12.0,0.26,67.12,6290.3,0
DCIP,12.0,0.26,66.7,6594.1,0
DCIP,12.0,0.26,67.91,7072.6,0
DCIP,12.0,0.26,67.46,6922.9,0
DCIP,12.0,0.26,67.35,6897.9,0
DCIP,12.0,0.26,67.18,6056.2,0
DCIP,12.0,0.26,66.09,6488.7,0
DCIP,12.0,0.26,67.9,6419.9,0
DCIP,12.0,0.26,67.66,6697.3,0
DCIP,12.0,0.26,67.83,7050.6,0
DCIP,12.0,0.26,67.44,5773.7,0
DCIP,12.0,0.26,67.85,7106.1,0
DCIP,12.0,0.26,67.85,6609.4,0
DCIP,12.0,0.26,67.97,6805.6,0
DCIP,12.0,0.26,67.5,6887.7,0
DCIP,12.0,0.26,67.43,6515.0,0
DCIP,12.0,0.26,67.59,6281.9,0
DCIP,12.0,0.26,67.13,6221.1,0
DCIP,12.0,0.26,66.44,7456.8,0
DCIP,12.0,0.26,67.98,6087.2,0
DCIP,12.0,0.26,67.08,6427.1,0
DCIP,12.0,0.26,67.28,6947.0,0
DCIP,12.0,0.26,67.9,6985.2,0
DCIP,12.0,0.26,67.24,7255.9,0
DCIP,12.0,0.26,67.85,6240.4,0
DCIP,12.0,0.26,66.57,6918.3,0
DCIP,12.0,0.26,66.18,7604.4,0
DCIP,12.0,0.26,66.77,8198.7,0
DCIP,12.0,0.26,68.12,5650.8,0
DCIP,12.0,0.26,66.97,6612.9,0
DCIP,12.0,0.26,68.58,5730.9,0
DCIP,12.0,0.26,67.32,6646.6,0
DCIP,12.0,0.26,68.4,6303.1,0
DCIP,12.0,0.26,68.68,6258.4,0
DCIP,12.0,0.26,67.65,6129.7,0
DCIP,12.0,0.26,70.17,7844.3,0
DCIP,12.0,0.26,68.69,6554.8,0
DCIP,12.0,0.26,68.22,6291.1,0
DCIP,12.0,0.26,67.62,6000.7,0
DCIP,12.0,0.26,67.14,5667.4,0
DCIP,12.0,0.26,67.97,5643.7,0
DCIP,12.0,0.26,66.54,6594.7,0
DCIP,12.0,0.26,67.22,7195.6,0
DCIP,12.0,0.26,68.09,5404.7,0
DCIP,12.0,0.26,66.05,5892.6,0
DCIP,12.0,0.26,68.51,5561.3,0
DCIP,12.0,0.26,68.73,5927.1,0
DCIP,12.0,0.26,67.53,6309.1,0
DCIP,12.0,0.26,68.69,7141.0,0
DCIP,12.0,0.26,68.02,7490.6,0
DCIP,12.0,0.26,66.52,5864.6,0
DCIP,12.0,0.26,68.49,6900.9,0
DCIP,12.0,0.26,67.37,6915.2,0
DCIP,12.0,0.26,67.82,6635.3,0
DCIP,12.0,0.26,67.96,6429.6,0
DCIP,12.0,0.26,67.81,6371.5,0
DCIP,12.0,0.26,66.25,6471.1,0
DCIP,12.0,0.26,67.55,5680.6,0
DCIP,12.0,0.26,66.58,6845.9,0
DCIP,12.0,0.26,67.97,7175.8,0
DCIP,12.0,0.26,68.8,6793.0,0
DCIP,12.0,0.26,68.29,6639.3,0
DCIP,12.0,0.26,65.82,6853.3,0
DCIP,12.0,0.26,67.08,7803.2,0
DCIP,12.0,0.26,69.95,6786.2,0
DCIP,12.0,0.26,68.74,6522.4,0
DCIP,12.0,0.26,67.83,7330.2,0
DCIP,12.0,0.26,70.1,6887.4,0
DCIP,12.0,0.26,67.38,4726.2,0
DCIP,12.0,0.26,66.83,7453.7,0
DCIP,12.0,0.26,66.24,5440.6,0
DCIP,12.0,0.26,68.48,6138.2,0
DCIP,12.0,0.26,67.76,7778.7,0
DCIP,12.0,0.26,68.39,7500.5,0
DCIP,12.0,0.26,66.04,6582.3,0
DCIP,12.0,0.26,67.19,6822.6,0
DCIP,12.0,0.26,67.74,6493.1,0
DCIP,12.0,0.26,66.05,6198.6,0
DCIP,12.0,0.26,68.95,6722.7,0
DCIP,12.0,0.26,66.26,6312.0,0
DCIP,12.0,0.26,66.57,6423.1,0
DCIP,12.0,0.26,67.41,5902.8,0
DCIP,12.0,0.26,69.16,6263.1,0
DCIP,12.0,0.26,68.26,5901.9,0
DCIP,12.0,0.26,69.24,7726.8,0
DCIP,12.0,0.26,67.9,6410.0,0
DCIP,12.0,0.26,68.97,6797.9,0
DCIP,12.0,0.26,66.51,7505.0,0
DCIP,12.0,0.26,69.38,6470.8,0
DCIP,12.0,0.26,67.38,6309.2,0
DCIP,12.0,0.26,66.8,6555.9,0
DCIP,12.0,0.26,67.22,6416.2,0
DCIP,12.0,0.26,67.48,7849.9,0
DCIP,12.0,0.26,67.21,5984.1,0
DCIP,12.0,0.26,66.6,6800.5,0
DCIP,12.0,0.26,66.7,5527.0,0
DCIP,12.0,0.26,68.11,8842.4,0
DCIP,12.0,0.26,67.56,7097.3,0
DCIP,12.0,0.26,69.4,7063.6,0
DCIP,12.0,0.26,67.52,6489.8,0
DCIP,12.0,0.26,66.36,5311.8,0
DCIP,12.0,0.26,67.5,6099.5,0
DCIP,12.0,0.26,66.5,7972.2,0
DCIP,12.0,0.26,68.36,7122.4,0
DCIP,12.0,0.26,66.35,7162.8,0
DCIP,12.0,0.26,68.65,6564.7,0
DCIP,12.0,0.26,67.45,6675.5,0
DCIP,12.0,0.26,67.98,6403.4,0
DCIP,12.0,0.26,66.88,5928.2,0
DCIP,12.0,0.26,67.74,6721.1,0
DCIP,12.0,0.26,65.62,5968.8,0
DCIP,12.0,0.26,68.11,7428.4,0
DCIP,12.0,0.26,68.73,7763.6,0
DCIP,12.0,0.26,67.39,5037.1,0
DCIP,12.0,0.26,68.09,5018.8,0
DCIP,12.0,0.26,67.89,6310.8,0
DCIP,12.0,0.26,65.95,4975.8,0
DCIP,12.0,0.26,67.02,6606.6,0
DCIP,12.0,0.26,67.22,6636.4,0
DCIP,12.0,0.26,67.17,7413.0,0
DCIP,12.0,0.26,68.17,8000.1,0
DCIP,12.0,0.26,68.27,5487.5,0
DCIP,12.0,0.26,67.94,7251.1,0
DCIP,12.0,0.26,68.25,7549.1,0
DCIP,12.0,0.26,67.42,6880.1,0
DCIP,12.0,0.26,67.0,6554.6,0
DCIP,12.0,0.26,64.99,6371.4,0
DCIP,12.0,0.26,67.84,6067.1,0
DCIP,12.0,0.26,68.38,7879.1,0
DCIP,12.0,0.26,66.57,6794.6,0
DCIP,12.0,0.26,67.1,5701.2,0
DCIP,12.0,0.26,68.18,4888.5,0
DCIP,12.0,0.26,66.48,6942.7,0
DCIP,12.0,0.26,63.59,6490.3,0
DCIP,12.0,0.26,66.93,6368.0,0
DCIP,12.0,0.26,68.86,7519.6,0
DCIP,12.0,0.26,66.88,6856.0,0
DCIP,12.0,0.26,68.49,6490.0,0
DCIP,12.0,0.26,65.15,6814.8,0
DCIP,12.0,0.26,67.74,7425.3,0
DCIP,12.0,0.26,69.02,6720.4,0
DCIP,12.0,0.26,66.61,6550.1,0
DCIP,12.0,0.26,66.35,7041.0,0
DCIP,12.0,0.26,68.15,6463.3,0
DCIP,12.0,0.26,67.43,6553.2,0
DCIP,12.0,0.26,68.05,5134.5,0
DCIP,12.0,0.26,67.86,7416.3,0
DCIP,12.0,0.26,66.13,6372.0,0
DCIP,12.0,0.26,66.18,6437.1,0
DCIP,12.0,0.26,66.68,5976.2,0
DCIP,12.0,0.26,68.28,6700.8,0
DCIP,12.0,0.26,68.19,6284.0,0
DCIP,12.0,0.26,67.46,6007.5,0
DCIP,12.0,0.26,65.98,6159.6,0
DCIP,12.0,0.26,67.41,5758.6,0
DCIP,12.0,0.26,68.56,6266.7,0
DCIP,12.0,0.26,69.24,7545.2,0
DCIP,12.0,0.26,67.83,5788.6,0
DCIP,12.0,0.26,67.65,6374.0,0
DCIP,12.0,0.26,67.35,6712.3,0
DCIP,12.0,0.26,67.86,7038.4,0
DCIP,12.0,0.26,69.4,6231.3,0
DCIP,12.0,0.26,66.84,6734.7,0
DCIP,12.0,0.26,67.58,5931.3,0
DCIP,12.0,0.26,65.19,6927.1,0
DCIP,12.0,0.26,66.74,6361.2,0
DCIP,12.0,0.26,68.18,6849.7,0
DCIP,12.0,0.26,66.52,6864.9,0
DCIP,12.0,0.26,64.22,6185.3,0
DCIP,12.0,0.26,68.45,6364.5,0
DCIP,12.0,0.26,67.64,6344.6,0
DCIP,12.0,0.26,68.02,6867.3,0
DCIP,12.0,0.26,68.56,6455.2,0
DCIP,12.0,0.26,67.98,6616.7,0
DCIP,12.0,0.26,67.11,4964.6,0
DCIP,12.0,0.26,67.38,6390.4,0
DCIP,12.0,0.26,68.04,7412.4,0
DCIP,12.0,0.26,67.65,6220.9,0
DCIP,12.0,0.26,67.87,7228.5,0
DCIP,12.0,0.26,69.56,7807.8,0
DCIP,12.0,0.26,65.68,6162.5,0
DCIP,12.0,0.26,67.19,7111.8,0
DCIP,12.0,0.26,67.45,7322.8,0
DCIP,12.0,0.26,65.45,5958.1,0
DCIP,12.0,0.26,67.47,6745.6,0
DCIP,12.0,0.26,69.13,6280.0,0
DCIP,12.0,0.26,67.49,6594.2,0
DCIP,12.0,0.26,67.52,7587.2,0
DCIP,12.0,0.26,68.35,6352.5,0
DCIP,12.0,0.26,68.46,7341.6,0
DCIP,12.0,0.26,67.59,6358.6,0
DCIP,12.0,0.26,68.01,6589.7,0
DCIP,12.0,0.26,66.96,7848.3,0
DCIP,12.0,0.26,67.73,7293.3,0
DCIP,12.0,0.26,68.79,7440.8,0
DCIP,12.0,0.26,67.27,5817.5,0
DCIP,12.0,0.26,68.04,5505.8,0
DCIP,12.0,0.26,67.27,6483.8,0
DCIP,12.0,0.26,67.77,7108.4,0
DCIP,12.0,0.26,64.82,5830.0,0
DCIP,12.0,0.26,66.58,6993.5,0
DCIP,12.0,0.26,69.22,7711.1,0
DCIP,12.0,0.26,68.49,6635.7,0
DCIP,12.0,0.26,69.24,6803.4,0
DCIP,12.0,0.26,68.45,6563.7,0
DCIP,12.0,0.26,67.57,6907.9,0
DCIP,12.0,0.26,69.44,6649.3,0
DCIP,12.0,0.26,70.03,5705.3,0
DCIP,12.0,0.26,68.26,6524.7,0
DCIP,12.0,0.26,66.26,5616.6,0
DCIP,12.0,0.26,66.45,6235.4,0
DCIP,12.0,0.26,66.51,7273.8,0
DCIP,12.0,0.26,67.96,7452.0,0
DCIP,12.0,0.26,68.58,5917.9,0
DCIP,12.0,0.26,67.92,6262.1,0
DCIP,12.0,0.26,66.95,6960.6,0
DCIP,12.0,0.26,66.89,6577.1,0
DCIP,12.0,0.26,67.15,6527.7,0
DCIP,12.0,0.26,65.95,6197.1,0
DCIP,12.0,0.26,67.84,6965.4,0
DCIP,12.0,0.26,69.26,4827.5,0
DCIP,12.0,0.26,68.36,6243.9,0
DCIP,12.0,0.26,67.77,7109.4,0
DCIP,12.0,0.26,66.75,6023.2,0
DCIP,12.0,0.26,66.42,6227.3,0
DCIP,12.0,0.26,66.97,6176.9,0
DCIP,12.0,0.26,67.11,5578.6,0
DCIP,12.0,0.26,68.02,7508.4,0
DCIP,12.0,0.26,68.18,6492.0,0
DCIP,12.0,0.26,67.56,6909.4,0
DCIP,12.0,0.26,68.59,7568.4,0
DCIP,12.0,0.26,67.59,7142.4,0
DCIP,12.0,0.26,65.99,6212.6,0
DCIP,12.0,0.26,69.0,7092.0,0
DCIP,12.0,0.26,67.93,7090.0,0
DCIP,12.0,0.26,68.18,6765.7,0
DCIP,12.0,0.26,66.89,8101.1,0
DCIP,12.0,0.26,67.71,6403.6,0
DCIP,12.0,0.26,66.7,5795.1,0
DCIP,12.0,0.26,67.62,6932.6,0
DCIP,12.0,0.26,67.8,7116.3,0
DCIP,12.0,0.26,66.01,6567.2,0
DCIP,12.0,0.26,67.06,6226.9,0
DCIP,12.0,0.26,66.9,7732.4,0
DCIP,12.0,0.26,65.84,7451.6,0
DCIP,12.0,0.26,68.52,6678.7,0
DCIP,12.0,0.26,67.23,6370.4,0
DCIP,12.0,0.26,66.44,6431.4,0
DCIP,12.0,0.26,67.13,5546.7,0
DCIP,12.0,0.26,66.18,6657.2,0
DCIP,12.0,0.26,66.31,5365.8,0
DCIP,12.0,0.26,68.63,6517.1,0
DCIP,12.0,0.26,67.1,6757.9,0
DCIP,12.0,0.26,68.44,6728.8,0
DCIP,12.0,0.26,65.92,6630.6,0
DCIP,12.0,0.26,67.3,6401.8,0
DCIP,12.0,0.26,67.81,7049.4,0
DCIP,12.0,0.26,68.82,5254.6,0
DCIP,12.0,0.26,67.09,5976.2,0
DCIP,12.0,0.26,67.26,6302.2,0
DCIP,12.0,0.26,67.92,5013.2,0
DCIP,12.0,0.26,68.71,6336.3,0
DCIP,12.0,0.26,66.96,6605.7,0
DCIP,12.0,0.26,67.1,6332.3,0
DCIP,12.0,0.26,68.29,6900.7,0
DCIP,12.0,0.26,67.94,6201.4,0
DCIP,12.0,0.26,67.62,7028.8,0
DCIP,12.0,0.26,68.07,6398.2,0
DCIP,12.0,0.26,67.17,7178.4,0
DCIP,12.0,0.26,69.74,6621.9,0
DCIP,12.0,0.26,66.67,6977.1,0
DCIP,12.0,0.26,66.93,6022.6,0
DCIP,12.0,0.26,68.29,5803.7,0
DCIP,12.0,0.26,67.42,7033.0,0
DCIP,12.0,0.26,67.89,7861.8,0
DCIP,12.0,0.26,67.3,6631.5,0
DCIP,12.0,0.26,66.2,6829.4,0
DCIP,12.0,0.26,66.29,6090.6,0
DCIP,12.0,0.26,67.91,5772.6,0
DCIP,12.0,0.26,65.23,6015.7,0
DCIP,12.0,0.26,68.46,6321.2,0
DCIP,12.0,0.26,68.98,6351.5,0
DCIP,12.0,0.26,65.67,6588.6,0
DCIP,12.0,0.26,67.95,8176.0,0
DCIP,12.0,0.26,67.45,6915.3,0
DCIP,12.0,0.26,64.83,6563.5,0
DCIP,12.0,0.26,67.6,5729.1,0
DCIP,12.0,0.26,67.82,5249.2,0
DCIP,12.0,0.26,67.96,6323.4,0
DCIP,12.0,0.26,68.01,6342.2,0
DCIP,12.0,0.26,67.19,6786.2,0
DCIP,12.0,0.26,66.51,6346.8,0
DCIP,12.0,0.26,69.23,5776.1,0
DCIP,12.0,0.26,65.46,6369.6,0
DCIP,12.0,0.26,67.79,5815.3,0
DCIP,12.0,0.26,68.14,7803.1,0
DCIP,12.0,0.26,66.97,6203.2,0
DCIP,12.0,0.26,66.65,5779.6,0
DCIP,12.0,0.26,69.28,5552.4,0
DCIP,12.0,0.26,67.61,6870.8,0
DCIP,12.0,0.26,66.74,6015.1,0
DCIP,12.0,0.26,65.89,6620.2,0
DCIP,12.0,0.26,68.32,7581.2,0
DCIP,12.0,0.26,67.41,7278.6,0
DCIP,12.0,0.26,67.19,7228.1,0
DCIP,12.0,0.26,66.87,5547.8,0
DCIP,12.0,0.26,64.68,6409.8,0
DCIP,12.0,0.26,68.3,6271.8,0
DCIP,12.0,0.26,67.82,6827.9,0
DCIP,12.0,0.26,68.15,7536.5,0
DCIP,12.0,0.26,67.38,4981.2,0
DCIP,12.0,0.26,68.21,7648.0,0
DCIP,12.0,0.26,68.2,6652.0,0
DCIP,12.0,0.26,68.45,7045.7,0
DCIP,12.0,0.26,67.5,7208.4,0
DCIP,12.0,0.26,67.36,6463.1,0
DCIP,12.0,0.26,67.67,5996.4,0
DCIP,12.0,0.26,66.76,5877.0,0
DCIP,12.0,0.26,65.38,8331.2,0
DCIP,12.0,0.26,68.46,5603.9,0
DCIP,12.0,0.26,66.67,6288.0,0
DCIP,12.0,0.26,67.06,7325.7,0
DCIP,12.0,0.26,68.31,7405.9,0
DCIP,12.0,0.26,66.98,7942.1,0
DCIP,12.0,0.26,68.21,5912.0,0
DCIP,12.0,0.26,65.65,7263.9,0
DCIP,12.0,0.26,65.0,6703.5,1
DCIP,12.0,0.26,64.99,6700.3,1
DCIP,12.0,0.26,65.0,6708.9,1
DCIP,12.0,0.26,65.0,6703.3,1
DCIP,12.0,0.26,65.0,6697.7,1
DCIP,12.0,0.26,65.01,6705.3,1
DCIP,12.0,0.26,65.0,6699.1,1
DCIP,12.0,0.26,65.01,6706.4,1
DCIP,12.0,0.26,65.0,6702.1,1
DCIP,12.0,0.26,65.0,6702.2,1
DCIP,12.0,0.26,65.0,6701.5,1
DCIP,12.0,0.26,65.0,6702.8,1
DCIP,12.0,0.26,64.99,6704.2,1
DCIP,12.0,0.26,65.0,6700.6,1
DCIP,12.0,0.26,65.0,6704.3,1
DCIP,12.0,0.26,65.0,6701.6,1
DCIP,12.0,0.26,65.0,6699.2,1
DCIP,12.0,0.26,65.0,6706.6,1
DCIP,12.0,0.26,65.0,6708.4,1
DCIP,12.0,0.26,65.0,6706.1,1
DCIP,12.0,0.26,64.99,6710.7,1
DCIP,12.0,0.26,65.01,6701.2,1
DCIP,12.0,0.26,65.0,6699.9,1
DCIP,12.0,0.26,65.0,6700.3,1
DCIP,12.0,0.26,64.99,6703.2,1
DCIP,12.0,0.26,65.01,6703.1,1
DCIP,12.0,0.26,65.0,6706.3,1
DCIP,12.0,0.26,65.0,6701.7,1
DCIP,12.0,0.26,65.0,6697.6,1
DCIP,12.0,0.26,65.0,6702.3,1
DCIP,12.0,0.26,65.0,6702.9,1
DCIP,12.0,0.26,64.99,6693.6,1
DCIP,12.0,0.26,65.0,6699.6,1
